datetime,year,month,day,hour,random,seasonal,timeSeries
2022-08-14 18:00:00,2022,8,14,18,0.20489877507182785,-1.5000000000000004,-0.5451012249281724
2022-08-14 19:00:00,2022,8,14,19,0.8853194963608946,-1.4659258262890689,0.15235658321636014
2022-08-14 20:00:00,2022,8,14,20,0.7935256794748252,-1.366025403784439,0.1105129775826057
2022-08-14 21:00:00,2022,8,14,21,0.45048377510744886,-1.2071067811865481,-0.1530696154858252
2022-08-14 22:00:00,2022,8,14,22,0.3780230719022343,-1.0000000000000009,-0.12197692809776617
2022-08-14 23:00:00,2022,8,14,23,0.012901289752904943,-0.7588190451025221,-0.3665082327983561
2022-08-15 00:00:00,2022,8,15,0,0.7019395885371039,-0.5000000000000004,0.4519395885371037
2022-08-15 01:00:00,2022,8,15,1,0.9649381252645671,-0.2411809548974797,0.8443476478158273
2022-08-15 02:00:00,2022,8,15,2,0.7785193236144732,-4.996003610813204e-16,0.778519323614473
2022-08-15 03:00:00,2022,8,15,3,0.23307662621872693,0.20710678118654713,0.3366300168120005
2022-08-15 04:00:00,2022,8,15,4,0.26450203141016915,0.36602540378443815,0.4475147333023882
2022-08-15 05:00:00,2022,8,15,5,0.42280286547876544,0.46592582628906787,0.6557657786232993
2022-08-15 06:00:00,2022,8,15,6,0.40773168314327146,0.49999999999999956,0.6577316831432712
2022-08-15 07:00:00,2022,8,15,7,0.23233768146807765,0.46592582628906787,0.4653005946126116
2022-08-15 08:00:00,2022,8,15,8,0.7916177877945543,0.36602540378443826,0.9746304896867735
2022-08-15 09:00:00,2022,8,15,9,0.7860856998841623,0.20710678118654713,0.8896390904774358
2022-08-15 10:00:00,2022,8,15,10,0.7064708347768158,-4.996003610813204e-16,0.7064708347768156
2022-08-15 11:00:00,2022,8,15,11,0.004960601569080403,-0.24118095489747943,-0.11562987587965931
2022-08-15 12:00:00,2022,8,15,12,0.9173782984001366,-0.5000000000000003,0.6673782984001364
2022-08-15 13:00:00,2022,8,15,13,0.33755810510619455,-0.7588190451025212,-0.04185141744506604
2022-08-15 14:00:00,2022,8,15,14,0.02881875534567513,-1.0000000000000002,-0.471181244654325
2022-08-15 15:00:00,2022,8,15,15,0.6374190342166811,-1.2071067811865475,0.03386564362340738
2022-08-15 16:00:00,2022,8,15,16,0.7375992951678767,-1.3660254037844388,0.05458659327565729
2022-08-15 17:00:00,2022,8,15,17,0.6709610146245125,-1.4659258262890686,-0.0620018985200218
2022-08-15 18:00:00,2022,8,15,18,0.390916248130311,-1.5000000000000004,-0.3590837518696892
2022-08-15 19:00:00,2022,8,15,19,0.8611660005168904,-1.4659258262890689,0.12820308737235597
2022-08-15 20:00:00,2022,8,15,20,0.3565085103885969,-1.366025403784439,-0.32650419150362264
2022-08-15 21:00:00,2022,8,15,21,0.5382582499869688,-1.2071067811865481,-0.06529514060630526
2022-08-15 22:00:00,2022,8,15,22,0.9217565393954021,-1.0000000000000009,0.4217565393954017
2022-08-15 23:00:00,2022,8,15,23,0.7278953217243236,-0.7588190451025221,0.34848579917306255
2022-08-16 00:00:00,2022,8,16,0,0.09466832290906735,-0.5000000000000004,-0.15533167709093287
2022-08-16 01:00:00,2022,8,16,1,0.7771386408104728,-0.2411809548974797,0.6565481633617329
2022-08-16 02:00:00,2022,8,16,2,0.9016909835425745,-4.996003610813204e-16,0.9016909835425743
2022-08-16 03:00:00,2022,8,16,3,0.8253882832161519,0.20710678118654713,0.9289416738094254
2022-08-16 04:00:00,2022,8,16,4,0.476765285507181,0.36602540378443815,0.6597779873994001
2022-08-16 05:00:00,2022,8,16,5,0.825147791285258,0.46592582628906787,1.058110704429792
2022-08-16 06:00:00,2022,8,16,6,0.07562909096681703,0.49999999999999956,0.3256290909668168
2022-08-16 07:00:00,2022,8,16,7,0.2542266118257689,0.46592582628906787,0.4871895249703028
2022-08-16 08:00:00,2022,8,16,8,0.8668668960548604,0.36602540378443826,1.0498795979470796
2022-08-16 09:00:00,2022,8,16,9,0.041387811207380776,0.20710678118654713,0.14494120180065434
2022-08-16 10:00:00,2022,8,16,10,0.398054019170217,-4.996003610813204e-16,0.39805401917021677
2022-08-16 11:00:00,2022,8,16,11,0.8604698857564332,-0.24118095489747943,0.7398794083076935
2022-08-16 12:00:00,2022,8,16,12,0.4458547688324669,-0.5000000000000003,0.19585476883246672
2022-08-16 13:00:00,2022,8,16,13,0.08462076875400237,-0.7588190451025212,-0.2947887537972582
2022-08-16 14:00:00,2022,8,16,14,0.4591125232267155,-1.0000000000000002,-0.04088747677328464
2022-08-16 15:00:00,2022,8,16,15,0.7322159326873108,-1.2071067811865475,0.12866254209403705
2022-08-16 16:00:00,2022,8,16,16,0.316391974184027,-1.3660254037844388,-0.36662072770819243
2022-08-16 17:00:00,2022,8,16,17,0.9065309185714046,-1.4659258262890686,0.17356800542687023
2022-08-16 18:00:00,2022,8,16,18,0.9407964010550062,-1.5000000000000004,0.19079640105500595
2022-08-16 19:00:00,2022,8,16,19,0.16776558081439097,-1.4659258262890689,-0.5651973323301435
2022-08-16 20:00:00,2022,8,16,20,0.09338643816287384,-1.366025403784439,-0.5896262637293457
2022-08-16 21:00:00,2022,8,16,21,0.29935680334672377,-1.2071067811865481,-0.3041965872465503
2022-08-16 22:00:00,2022,8,16,22,0.4690426473292233,-1.0000000000000009,-0.03095735267077715
2022-08-16 23:00:00,2022,8,16,23,0.1570140717954216,-0.7588190451025221,-0.22239545075583944
2022-08-17 00:00:00,2022,8,17,0,0.2415683130951558,-0.5000000000000004,-0.008431686904844415
2022-08-17 01:00:00,2022,8,17,1,0.9332987532821024,-0.2411809548974797,0.8127082758333626
2022-08-17 02:00:00,2022,8,17,2,0.714880021494959,-4.996003610813204e-16,0.7148800214949588
2022-08-17 03:00:00,2022,8,17,3,0.597945994636332,0.20710678118654713,0.7014993852296056
2022-08-17 04:00:00,2022,8,17,4,0.7079557172208512,0.36602540378443815,0.8909684191130702
2022-08-17 05:00:00,2022,8,17,5,0.0027258690094982274,0.46592582628906787,0.23568878215403216
2022-08-17 06:00:00,2022,8,17,6,0.14552136695687945,0.49999999999999956,0.39552136695687923
2022-08-17 07:00:00,2022,8,17,7,0.6917502243332091,0.46592582628906787,0.9247131374777431
2022-08-17 08:00:00,2022,8,17,8,0.714968497917107,0.36602540378443826,0.8979811998093261
2022-08-17 09:00:00,2022,8,17,9,0.8529729216982259,0.20710678118654713,0.9565263122914995
2022-08-17 10:00:00,2022,8,17,10,0.5855502284762111,-4.996003610813204e-16,0.5855502284762109
2022-08-17 11:00:00,2022,8,17,11,0.5572500439659939,-0.24118095489747943,0.4366595665172541
2022-08-17 12:00:00,2022,8,17,12,0.39763773907824995,-0.5000000000000003,0.14763773907824979
2022-08-17 13:00:00,2022,8,17,13,0.8165560804305209,-0.7588190451025212,0.43714655787926027
2022-08-17 14:00:00,2022,8,17,14,0.8520230521498826,-1.0000000000000002,0.3520230521498825
2022-08-17 15:00:00,2022,8,17,15,0.45159296307332175,-1.2071067811865475,-0.15196042751995198
2022-08-17 16:00:00,2022,8,17,16,0.37559286160656025,-1.3660254037844388,-0.30741984028565916
2022-08-17 17:00:00,2022,8,17,17,0.05040509231333379,-1.4659258262890686,-0.6825578208312005
2022-08-17 18:00:00,2022,8,17,18,0.7920765760385999,-1.5000000000000004,0.04207657603859971
2022-08-17 19:00:00,2022,8,17,19,0.6730570500331025,-1.4659258262890689,-0.05990586311143198
2022-08-17 20:00:00,2022,8,17,20,0.43920197072177647,-1.366025403784439,-0.24381073117044305
2022-08-17 21:00:00,2022,8,17,21,0.5046853734140418,-1.2071067811865481,-0.09886801717923221
2022-08-17 22:00:00,2022,8,17,22,0.8960522514968512,-1.0000000000000009,0.39605225149685075
2022-08-17 23:00:00,2022,8,17,23,0.8776740768408433,-0.7588190451025221,0.4982645542895823
2022-08-18 00:00:00,2022,8,18,0,0.1790835184065669,-0.5000000000000004,-0.07091648159343333
2022-08-18 01:00:00,2022,8,18,1,0.8490094926927774,-0.2411809548974797,0.7284190152440375
2022-08-18 02:00:00,2022,8,18,2,0.509738943367244,-4.996003610813204e-16,0.5097389433672438
2022-08-18 03:00:00,2022,8,18,3,0.10611794902967975,0.20710678118654713,0.2096713396229533
2022-08-18 04:00:00,2022,8,18,4,0.31148371881176407,0.36602540378443815,0.49449642070398314
2022-08-18 05:00:00,2022,8,18,5,0.6869457399805178,0.46592582628906787,0.9199086531250518
2022-08-18 06:00:00,2022,8,18,6,0.8934339104024174,0.49999999999999956,1.1434339104024172
2022-08-18 07:00:00,2022,8,18,7,0.10834973446285923,0.46592582628906787,0.34131264760739316
2022-08-18 08:00:00,2022,8,18,8,0.6096531986075768,0.36602540378443826,0.792665900499796
2022-08-18 09:00:00,2022,8,18,9,0.6781289258578433,0.20710678118654713,0.7816823164511169
2022-08-18 10:00:00,2022,8,18,10,0.2761770062776606,-4.996003610813204e-16,0.2761770062776604
2022-08-18 11:00:00,2022,8,18,11,0.7566405960191488,-0.24118095489747943,0.636050118570409
2022-08-18 12:00:00,2022,8,18,12,0.10332831380885199,-0.5000000000000003,-0.14667168619114818
2022-08-18 13:00:00,2022,8,18,13,0.23967688804073872,-0.7588190451025212,-0.13973263451052187
2022-08-18 14:00:00,2022,8,18,14,0.0004909638000434313,-1.0000000000000002,-0.4995090361999567
2022-08-18 15:00:00,2022,8,18,15,0.5027379168011387,-1.2071067811865475,-0.10081547379213507
2022-08-18 16:00:00,2022,8,18,16,0.2634359551967086,-1.3660254037844388,-0.4195767466955108
2022-08-18 17:00:00,2022,8,18,17,0.07806747249987345,-1.4659258262890686,-0.6548954406446609
2022-08-18 18:00:00,2022,8,18,18,0.8808814535788626,-1.5000000000000004,0.13088145357886238
2022-08-18 19:00:00,2022,8,18,19,0.1986649848355725,-1.4659258262890689,-0.534297928308962
2022-08-18 20:00:00,2022,8,18,20,0.5673197885761175,-1.366025403784439,-0.11569291331610199
2022-08-18 21:00:00,2022,8,18,21,0.27146543026999426,-1.2071067811865481,-0.3320879603232798
2022-08-18 22:00:00,2022,8,18,22,0.5974995756611501,-1.0000000000000009,0.09749957566114964
2022-08-18 23:00:00,2022,8,18,23,0.6542966336978888,-0.7588190451025221,0.2748871111466278
2022-08-19 00:00:00,2022,8,19,0,0.7255912918109767,-0.5000000000000004,0.4755912918109765
2022-08-19 01:00:00,2022,8,19,1,0.2957260786883503,-0.2411809548974797,0.17513560123961047
2022-08-19 02:00:00,2022,8,19,2,0.04725511839745611,-4.996003610813204e-16,0.04725511839745586
2022-08-19 03:00:00,2022,8,19,3,0.8572716479467147,0.20710678118654713,0.9608250385399884
2022-08-19 04:00:00,2022,8,19,4,0.9692937868690089,0.36602540378443815,1.152306488761228
2022-08-19 05:00:00,2022,8,19,5,0.8862247187814873,0.46592582628906787,1.1191876319260212
2022-08-19 06:00:00,2022,8,19,6,0.0826100486635939,0.49999999999999956,0.33261004866359367
2022-08-19 07:00:00,2022,8,19,7,0.7851361948225405,0.46592582628906787,1.0180991079670745
2022-08-19 08:00:00,2022,8,19,8,0.48600346460569954,0.36602540378443826,0.6690161664979186
2022-08-19 09:00:00,2022,8,19,9,0.6321213368990781,0.20710678118654713,0.7356747274923516
2022-08-19 10:00:00,2022,8,19,10,0.6117152506448345,-4.996003610813204e-16,0.6117152506448342
2022-08-19 11:00:00,2022,8,19,11,0.5350312900861803,-0.24118095489747943,0.4144408126374406
2022-08-19 12:00:00,2022,8,19,12,0.6750779395188993,-0.5000000000000003,0.4250779395188991
2022-08-19 13:00:00,2022,8,19,13,0.6163214285246219,-0.7588190451025212,0.23691190597336131
2022-08-19 14:00:00,2022,8,19,14,0.5768407836404841,-1.0000000000000002,0.07684078364048397
2022-08-19 15:00:00,2022,8,19,15,0.14282453313212085,-1.2071067811865475,-0.4607288574611529
2022-08-19 16:00:00,2022,8,19,16,0.8649374486927179,-1.3660254037844388,0.18192474680049853
2022-08-19 17:00:00,2022,8,19,17,0.7534954225564147,-1.4659258262890686,0.02053250941188034
2022-08-19 18:00:00,2022,8,19,18,0.9643691999319113,-1.5000000000000004,0.21436919993191106
2022-08-19 19:00:00,2022,8,19,19,0.7917430034231375,-1.4659258262890689,0.05878009027860309
2022-08-19 20:00:00,2022,8,19,20,0.5825212709808835,-1.366025403784439,-0.10049143091133605
2022-08-19 21:00:00,2022,8,19,21,0.9171675510894148,-1.2071067811865481,0.31361416049614077
2022-08-19 22:00:00,2022,8,19,22,0.6542627086309983,-1.0000000000000009,0.1542627086309979
2022-08-19 23:00:00,2022,8,19,23,0.3101296897160739,-0.7588190451025221,-0.06927983283518713
2022-08-20 00:00:00,2022,8,20,0,0.1755034140755074,-0.5000000000000004,-0.07449658592449282
2022-08-20 01:00:00,2022,8,20,1,0.6043077792236501,-0.2411809548974797,0.48371730177491024
2022-08-20 02:00:00,2022,8,20,2,0.7361741349383045,-4.996003610813204e-16,0.7361741349383043
2022-08-20 03:00:00,2022,8,20,3,0.8241621349141813,0.20710678118654713,0.927715525507455
2022-08-20 04:00:00,2022,8,20,4,0.28528793945030007,0.36602540378443815,0.46830064134251914
2022-08-20 05:00:00,2022,8,20,5,0.9020001416262257,0.46592582628906787,1.1349630547707596
2022-08-20 06:00:00,2022,8,20,6,0.57797127623333,0.49999999999999956,0.8279712762333298
2022-08-20 07:00:00,2022,8,20,7,0.7230930546644189,0.46592582628906787,0.9560559678089529
2022-08-20 08:00:00,2022,8,20,8,0.8081328331130814,0.36602540378443826,0.9911455350053004
2022-08-20 09:00:00,2022,8,20,9,0.9312819841207534,0.20710678118654713,1.0348353747140269
2022-08-20 10:00:00,2022,8,20,10,0.289990347100786,-4.996003610813204e-16,0.28999034710078575
2022-08-20 11:00:00,2022,8,20,11,0.3924666186260425,-0.24118095489747943,0.27187614117730274
2022-08-20 12:00:00,2022,8,20,12,0.8999673054988357,-0.5000000000000003,0.6499673054988355
2022-08-20 13:00:00,2022,8,20,13,0.8344761384536681,-0.7588190451025212,0.4550666159024075
2022-08-20 14:00:00,2022,8,20,14,0.39913624400713854,-1.0000000000000002,-0.10086375599286157
2022-08-20 15:00:00,2022,8,20,15,0.46733826584618987,-1.2071067811865475,-0.13621512474708386
2022-08-20 16:00:00,2022,8,20,16,0.7171476260735233,-1.3660254037844388,0.03413492418130393
2022-08-20 17:00:00,2022,8,20,17,0.06124964610168604,-1.4659258262890686,-0.6717132670428483
2022-08-20 18:00:00,2022,8,20,18,0.36731861557505674,-1.5000000000000004,-0.3826813844249435
2022-08-20 19:00:00,2022,8,20,19,0.20623020019896543,-1.4659258262890689,-0.526732712945569
2022-08-20 20:00:00,2022,8,20,20,0.5187951836942049,-1.366025403784439,-0.16421751819801467
2022-08-20 21:00:00,2022,8,20,21,0.7721024261558168,-1.2071067811865481,0.16854903556254275
2022-08-20 22:00:00,2022,8,20,22,0.1299248666153754,-1.0000000000000009,-0.37007513338462505
2022-08-20 23:00:00,2022,8,20,23,0.9867344571607256,-0.7588190451025221,0.6073249346094646
2022-08-21 00:00:00,2022,8,21,0,0.4671117103789836,-0.5000000000000004,0.21711171037898336
2022-08-21 01:00:00,2022,8,21,1,0.7730166870108943,-0.2411809548974797,0.6524262095621545
2022-08-21 02:00:00,2022,8,21,2,0.3524163469707189,-4.996003610813204e-16,0.35241634697071866
2022-08-21 03:00:00,2022,8,21,3,0.48813677815867584,0.20710678118654713,0.5916901687519494
2022-08-21 04:00:00,2022,8,21,4,0.9648642416539138,0.36602540378443815,1.147876943546133
2022-08-21 05:00:00,2022,8,21,5,0.6902621570556147,0.46592582628906787,0.9232250702001485
2022-08-21 06:00:00,2022,8,21,6,0.02565322014334337,0.49999999999999956,0.27565322014334315
2022-08-21 07:00:00,2022,8,21,7,0.2319821333724862,0.46592582628906787,0.4649450465170201
2022-08-21 08:00:00,2022,8,21,8,0.2592607569900818,0.36602540378443826,0.4422734588823009
2022-08-21 09:00:00,2022,8,21,9,0.9589069246037626,0.20710678118654713,1.0624603151970362
2022-08-21 10:00:00,2022,8,21,10,0.7695686699742229,-4.996003610813204e-16,0.7695686699742227
2022-08-21 11:00:00,2022,8,21,11,0.6786306171329429,-0.24118095489747943,0.5580401396842032
2022-08-21 12:00:00,2022,8,21,12,0.06965073866338123,-0.5000000000000003,-0.18034926133661894
2022-08-21 13:00:00,2022,8,21,13,0.8038145253872696,-0.7588190451025212,0.424405002836009
2022-08-21 14:00:00,2022,8,21,14,0.18167326150400886,-1.0000000000000002,-0.31832673849599125
2022-08-21 15:00:00,2022,8,21,15,0.1487804745516349,-1.2071067811865475,-0.45477291604163883
2022-08-21 16:00:00,2022,8,21,16,0.868849903679928,-1.3660254037844388,0.18583720178770857
2022-08-21 17:00:00,2022,8,21,17,0.005037143947434819,-1.4659258262890686,-0.7279257691970995
2022-08-21 18:00:00,2022,8,21,18,0.06327988410322205,-1.5000000000000004,-0.6867201158967782
2022-08-21 19:00:00,2022,8,21,19,0.919405988910597,-1.4659258262890689,0.18644307576606256
2022-08-21 20:00:00,2022,8,21,20,0.25155543032465877,-1.366025403784439,-0.43145727156756075
2022-08-21 21:00:00,2022,8,21,21,0.7743382743639662,-1.2071067811865481,0.17078488377069212
2022-08-21 22:00:00,2022,8,21,22,0.6571731874206858,-1.0000000000000009,0.1571731874206853
2022-08-21 23:00:00,2022,8,21,23,0.11223236229024414,-0.7588190451025221,-0.2671771602610169
2022-08-22 00:00:00,2022,8,22,0,0.7949289033455931,-0.5000000000000004,0.5449289033455929
2022-08-22 01:00:00,2022,8,22,1,0.20739098558191005,-0.2411809548974797,0.0868005081331702
2022-08-22 02:00:00,2022,8,22,2,0.6954265810380523,-4.996003610813204e-16,0.6954265810380521
2022-08-22 03:00:00,2022,8,22,3,0.38085334257877945,0.20710678118654713,0.484406733172053
2022-08-22 04:00:00,2022,8,22,4,0.5447598583067481,0.36602540378443815,0.7277725601989672
2022-08-22 05:00:00,2022,8,22,5,0.9462064596611349,0.46592582628906787,1.179169372805669
2022-08-22 06:00:00,2022,8,22,6,0.25917989038013245,0.49999999999999956,0.5091798903801322
2022-08-22 07:00:00,2022,8,22,7,0.30109945732901333,0.46592582628906787,0.5340623704735472
2022-08-22 08:00:00,2022,8,22,8,0.29252541670034893,0.36602540378443826,0.47553811859256806
2022-08-22 09:00:00,2022,8,22,9,0.3700227270988288,0.20710678118654713,0.47357611769210234
2022-08-22 10:00:00,2022,8,22,10,0.5766234372999974,-4.996003610813204e-16,0.5766234372999972
2022-08-22 11:00:00,2022,8,22,11,0.8002511926974083,-0.24118095489747943,0.6796607152486686
2022-08-22 12:00:00,2022,8,22,12,0.8931135181516047,-0.5000000000000003,0.6431135181516046
2022-08-22 13:00:00,2022,8,22,13,0.06118888421400459,-0.7588190451025212,-0.318220638337256
2022-08-22 14:00:00,2022,8,22,14,0.6500965350470767,-1.0000000000000002,0.15009653504707654
2022-08-22 15:00:00,2022,8,22,15,0.5924045964074958,-1.2071067811865475,-0.011148794185777966
2022-08-22 16:00:00,2022,8,22,16,0.6009390590127149,-1.3660254037844388,-0.08207364287950447
2022-08-22 17:00:00,2022,8,22,17,0.7933333118398577,-1.4659258262890686,0.060370398695323346
2022-08-22 18:00:00,2022,8,22,18,0.9378562651668003,-1.5000000000000004,0.1878562651668001
2022-08-22 19:00:00,2022,8,22,19,0.7482561622209642,-1.4659258262890689,0.015293249076429816
2022-08-22 20:00:00,2022,8,22,20,0.1716247004468472,-1.366025403784439,-0.5113880014453723
2022-08-22 21:00:00,2022,8,22,21,0.9546511627778134,-1.2071067811865481,0.3510977721845393
2022-08-22 22:00:00,2022,8,22,22,0.8652060263692287,-1.0000000000000009,0.3652060263692283
2022-08-22 23:00:00,2022,8,22,23,0.29965542624871067,-0.7588190451025221,-0.07975409630255037
2022-08-23 00:00:00,2022,8,23,0,0.12225233413187131,-0.5000000000000004,-0.1277476658681289
2022-08-23 01:00:00,2022,8,23,1,0.8059906020292564,-0.2411809548974797,0.6854001245805166
2022-08-23 02:00:00,2022,8,23,2,0.9763518248874802,-4.996003610813204e-16,0.97635182488748
2022-08-23 03:00:00,2022,8,23,3,0.1274871080121842,0.20710678118654713,0.23104049860545778
2022-08-23 04:00:00,2022,8,23,4,0.6513593483108809,0.36602540378443815,0.8343720502031
2022-08-23 05:00:00,2022,8,23,5,0.00983688804630789,0.46592582628906787,0.24279980119084182
2022-08-23 06:00:00,2022,8,23,6,0.03549290758599155,0.49999999999999956,0.28549290758599133
2022-08-23 07:00:00,2022,8,23,7,0.7851822102803689,0.46592582628906787,1.0181451234249028
2022-08-23 08:00:00,2022,8,23,8,0.8155835834987643,0.36602540378443826,0.9985962853909833
2022-08-23 09:00:00,2022,8,23,9,0.34934616318525513,0.20710678118654713,0.4528995537785287
2022-08-23 10:00:00,2022,8,23,10,0.4479603705550499,-4.996003610813204e-16,0.44796037055504967
2022-08-23 11:00:00,2022,8,23,11,0.7794772004204293,-0.24118095489747943,0.6588867229716896
2022-08-23 12:00:00,2022,8,23,12,0.8577046552353005,-0.5000000000000003,0.6077046552353003
2022-08-23 13:00:00,2022,8,23,13,0.27610073226945986,-0.7588190451025212,-0.10330879028180073
2022-08-23 14:00:00,2022,8,23,14,0.7842878718629166,-1.0000000000000002,0.2842878718629165
2022-08-23 15:00:00,2022,8,23,15,0.20087805194596364,-1.2071067811865475,-0.4026753386473101
2022-08-23 16:00:00,2022,8,23,16,0.447342247226134,-1.3660254037844388,-0.23567045466608538
2022-08-23 17:00:00,2022,8,23,17,0.7188972518081809,-1.4659258262890686,-0.014065661336353452
2022-08-23 18:00:00,2022,8,23,18,0.6857984253448808,-1.5000000000000004,-0.06420157465511944
2022-08-23 19:00:00,2022,8,23,19,0.5022890565359853,-1.4659258262890689,-0.2306738566085491
2022-08-23 20:00:00,2022,8,23,20,0.6698734051908288,-1.366025403784439,-0.01313929670139069
2022-08-23 21:00:00,2022,8,23,21,0.05053289068985545,-1.2071067811865481,-0.5530204999034186
2022-08-23 22:00:00,2022,8,23,22,0.28826725656167684,-1.0000000000000009,-0.2117327434383236
2022-08-23 23:00:00,2022,8,23,23,0.21627296766803839,-0.7588190451025221,-0.16313655488322265
2022-08-24 00:00:00,2022,8,24,0,0.0817930757153571,-0.5000000000000004,-0.16820692428464312
2022-08-24 01:00:00,2022,8,24,1,0.20768913531876532,-0.2411809548974797,0.08709865787002546
2022-08-24 02:00:00,2022,8,24,2,0.860030137795244,-4.996003610813204e-16,0.8600301377952437
2022-08-24 03:00:00,2022,8,24,3,0.8962794072271126,0.20710678118654713,0.9998327978203863
2022-08-24 04:00:00,2022,8,24,4,0.5331062449547115,0.36602540378443815,0.7161189468469306
2022-08-24 05:00:00,2022,8,24,5,0.4843951385234718,0.46592582628906787,0.7173580516680058
2022-08-24 06:00:00,2022,8,24,6,0.46316769990572126,0.49999999999999956,0.713167699905721
2022-08-24 07:00:00,2022,8,24,7,0.9590449876995076,0.46592582628906787,1.1920079008440416
2022-08-24 08:00:00,2022,8,24,8,0.9408186758646101,0.36602540378443826,1.1238313777568292
2022-08-24 09:00:00,2022,8,24,9,0.21648792168083886,0.20710678118654713,0.3200413122741124
2022-08-24 10:00:00,2022,8,24,10,0.09499174929295195,-4.996003610813204e-16,0.0949917492929517
2022-08-24 11:00:00,2022,8,24,11,0.05438317079697519,-0.24118095489747943,-0.06620730665176452
2022-08-24 12:00:00,2022,8,24,12,0.35766335219883605,-0.5000000000000003,0.10766335219883588
2022-08-24 13:00:00,2022,8,24,13,0.41754285101884936,-0.7588190451025212,0.03813332846758877
2022-08-24 14:00:00,2022,8,24,14,0.24767574408395998,-1.0000000000000002,-0.25232425591604013
2022-08-24 15:00:00,2022,8,24,15,0.9202250725598798,-1.2071067811865475,0.3166716819666061
2022-08-24 16:00:00,2022,8,24,16,0.8371540042881199,-1.3660254037844388,0.15414130239590051
2022-08-24 17:00:00,2022,8,24,17,0.7444630740477364,-1.4659258262890686,0.01150016090320205
2022-08-24 18:00:00,2022,8,24,18,0.48389639682963925,-1.5000000000000004,-0.26610360317036097
2022-08-24 19:00:00,2022,8,24,19,0.8864957683891219,-1.4659258262890689,0.15353285524458749
2022-08-24 20:00:00,2022,8,24,20,0.9451873550852263,-1.366025403784439,0.2621746531930068
2022-08-24 21:00:00,2022,8,24,21,0.8876720001167115,-1.2071067811865481,0.2841186095234375
2022-08-24 22:00:00,2022,8,24,22,0.26136122759829694,-1.0000000000000009,-0.2386387724017035
2022-08-24 23:00:00,2022,8,24,23,0.864227373869638,-0.7588190451025221,0.48481785131837696
2022-08-25 00:00:00,2022,8,25,0,0.350367111892548,-0.5000000000000004,0.10036711189254777
2022-08-25 01:00:00,2022,8,25,1,0.12326822327950848,-0.2411809548974797,0.0026777458307686297
2022-08-25 02:00:00,2022,8,25,2,0.7436223991939167,-4.996003610813204e-16,0.7436223991939165
2022-08-25 03:00:00,2022,8,25,3,0.8088845605762284,0.20710678118654713,0.912437951169502
2022-08-25 04:00:00,2022,8,25,4,0.9867807625065831,0.36602540378443815,1.1697934643988022
2022-08-25 05:00:00,2022,8,25,5,0.48095748408864913,0.46592582628906787,0.7139203972331831
2022-08-25 06:00:00,2022,8,25,6,0.2510225380451314,0.49999999999999956,0.5010225380451312
2022-08-25 07:00:00,2022,8,25,7,0.0653915207119099,0.46592582628906787,0.29835443385644383
2022-08-25 08:00:00,2022,8,25,8,0.41318356937840384,0.36602540378443826,0.596196271270623
2022-08-25 09:00:00,2022,8,25,9,0.5774286250578069,0.20710678118654713,0.6809820156510804
2022-08-25 10:00:00,2022,8,25,10,0.4964980821673213,-4.996003610813204e-16,0.49649808216732105
2022-08-25 11:00:00,2022,8,25,11,0.16278764942333757,-0.24118095489747943,0.04219717197459785
2022-08-25 12:00:00,2022,8,25,12,0.37154547043351427,-0.5000000000000003,0.1215454704335141
2022-08-25 13:00:00,2022,8,25,13,0.9179064455809042,-0.7588190451025212,0.5384969230296436
2022-08-25 14:00:00,2022,8,25,14,0.4592938600860984,-1.0000000000000002,-0.04070613991390171
2022-08-25 15:00:00,2022,8,25,15,0.5122234455782525,-1.2071067811865475,-0.09132994501502123
2022-08-25 16:00:00,2022,8,25,16,0.47191161877427,-1.3660254037844388,-0.2111010831179494
2022-08-25 17:00:00,2022,8,25,17,0.3847152628605611,-1.4659258262890686,-0.3482476502839732
2022-08-25 18:00:00,2022,8,25,18,0.06062709089521778,-1.5000000000000004,-0.6893729091047824
2022-08-25 19:00:00,2022,8,25,19,0.22918450794406842,-1.4659258262890689,-0.503778405200466
2022-08-25 20:00:00,2022,8,25,20,0.49999783633137496,-1.366025403784439,-0.18301486556084456
2022-08-25 21:00:00,2022,8,25,21,0.5844328307136614,-1.2071067811865481,-0.019120559879612697
2022-08-25 22:00:00,2022,8,25,22,0.4781379595073937,-1.0000000000000009,-0.02186204049260676
2022-08-25 23:00:00,2022,8,25,23,0.363892774321953,-0.7588190451025221,-0.015516748229308042
2022-08-26 00:00:00,2022,8,26,0,0.8034974713723212,-0.5000000000000004,0.553497471372321
2022-08-26 01:00:00,2022,8,26,1,0.6947656127138895,-0.2411809548974797,0.5741751352651496
2022-08-26 02:00:00,2022,8,26,2,0.9454201508592324,-4.996003610813204e-16,0.9454201508592321
2022-08-26 03:00:00,2022,8,26,3,0.027735566309419535,0.20710678118654713,0.1312889569026931
2022-08-26 04:00:00,2022,8,26,4,0.7440794496231079,0.36602540378443815,0.927092151515327
2022-08-26 05:00:00,2022,8,26,5,0.061375868570569536,0.46592582628906787,0.29433878171510347
2022-08-26 06:00:00,2022,8,26,6,0.2909794376105618,0.49999999999999956,0.5409794376105616
2022-08-26 07:00:00,2022,8,26,7,0.9171019676668435,0.46592582628906787,1.1500648808113774
2022-08-26 08:00:00,2022,8,26,8,0.7753552964263154,0.36602540378443826,0.9583679983185345
